2000-01-01 01:00:00   -17.0
2000-01-01 02:00:00   -17.0
2000-01-01 03:00:00   -17.0
2000-01-01 04:00:00   -17.0
2000-01-01 05:00:00   -16.9
2000-01-01 06:00:00   -16.7
2000-01-01 07:00:00   -16.6
2000-01-01 08:00:00   -15.8
2000-01-01 09:00:00   -15.0
2000-01-01 10:00:00   -14.2
2000-01-01 11:00:00   -13.1
2000-01-01 12:00:00   -12.1
2000-01-01 13:00:00   -11.0
2000-01-01 14:00:00   -10.7
2000-01-01 15:00:00   -10.5
2000-01-01 16:00:00   -10.2
2000-01-01 17:00:00    -9.8
2000-01-01 18:00:00    -9.4
2000-01-01 19:00:00    -9.0
2000-01-01 20:00:00    -8.0
2000-01-01 21:00:00    -7.1
2000-01-01 22:00:00    -6.1
2000-01-01 23:00:00    -5.7
2000-01-02 00:00:00    -5.4
dtype: float64
