55	0
55	0.5
55	1
55	1.5
55	2
55	2.5
55	3
55	3.5
55	4
55	4.5
55	5
55	5.5
55	6
55	6.5
55	7
55	7.5
55	8
55	8.5
55	9
55	9.5
55	10
55	10.5
55	11
55	11.5
55	12
55	12.5
55	13
55	13.5
55	14
55	14.5
55	15
55	15.5
55	16
55	16.5
55	17
55	17.5
55	18
55	18.5
55	19
55	19.5
55	20
55	20.5
55	21
55	21.5
55	22
55	22.5
55	23
55	23.5
55	24
55	24.5
55	25
55	25.5
55	26
55	26.5
55	27
55	27.5
55	28
55	28.5
55	29
55	29.5
55	30
55	30.5
55	31
55	31.5
55	32
55	32.5
55	33
55	33.5
55	34
55	34.5
55	35
55	35.5
55	36
55	36.5
55	37
55	37.5
55	38
55	38.5
55	39
55	39.5
55	40
55	40.5
55	41
55	41.5
55	42
55	42.5
55	43
55	43.5
55	44
55	44.5
55	45
55	45.5
55	46
55	46.5
55	47
55	47.5
55	48
55	48.5
55	49
55	49.5
55	50
55	50.5
55	51
55	51.5
55	52
55	52.5
55	53
55	53.5
55	54
55	54.5
55	55
55	55.5
55	56
55	56.5
55	57
55	57.5
55	58
55	58.5
55	59
55	59.5
55	60
55	60.5
55	61
55	61.5
55	62
55	62.5
55	63
55	63.5
55	64
55	64.5
55	65
55	65.5
55	66
55	66.5
55	67
55	67.5
55	68
55	68.5
55	69
55	69.5
55	70
55	70.5
55	71
55	71.5
55	72
55	72.5
55	73
55	73.5
55	74
55	74.5
55	75
55	75.5
55	76
55	76.5
55	77
55	77.5
55	78
55	78.5
55	79
55	79.5
55	80
55	80.5
55	81
55	81.5
55	82
55	82.5
55	83
55	83.5
55	84
55	84.5
55	85
55	85.5
55	86
55	86.5
55	87
55	87.5
55	88
55	88.5
55	89
55	89.5
55	90
55	90.5
55	91
55	91.5
55	92
55	92.5
55	93
55	93.5
55	94
55	94.5
55	95
55	95.5
55	96
55	96.5
55	97
55	97.5
55	98
55	98.5
55	99
55	99.5
55	100
55	100.5
55	101
55	101.5
55	102
55	102.5
55	103
55	103.5
55	104
55	104.5
55	105
55	105.5
55	106
55	106.5
55	107
55	107.5
55	108
55	108.5
55	109
55	109.5
55	110
55	110.5
55	111
55	111.5
55	112
55	112.5
55	113
55	113.5
55	114
55	114.5
55	115
55	115.5
55	116
55	116.5
55	117
55	117.5
55	118
55	118.5
55	119
55	119.5
55	120
55	120.5
55	121
55	121.5
55	122
55	122.5
55	123
55	123.5
55	124
55	124.5
55	125
55	125.5
55	126
55	126.5
55	127
55	127.5
55	128
55	128.5
55	129
55	129.5
55	130
55	130.5
55	131
55	131.5
55	132
55	132.5
55	133
55	133.5
55	134
55	134.5
55	135
55	135.5
55	136
55	136.5
55	137
55	137.5
55	138
55	138.5
55	139
55	139.5
55	140
55	140.5
55	141
55	141.5
55	142
55	142.5
55	143
55	143.5
55	144
55	144.5
55	145
55	145.5
55	146
55	146.5
55	147
55	147.5
55	148
55	148.5
55	149
55	149.5
55	150
55	150.5
55	151
55	151.5
55	152
55	152.5
55	153
55	153.5
55	154
55	154.5
55	155
55	155.5
55	156
55	156.5
55	157
55	157.5
55	158
55	158.5
55	159
55	159.5
55	160
55	160.5
55	161
55	161.5
55	162
55	162.5
55	163
55	163.5
55	164
55	164.5
55	165
55	165.5
55	166
55	166.5
55	167
55	167.5
